ACTUAL_NUM_TASKS,CRITICAL_PATH_TASKS,DAG_DEPTH,ENERGY_JOULES,MAX_PARALLEL_WIDTH,NUM_EDGES,NUM_TASK_CATEGORIES,PLATFORM_CORES_PER_HOST,PLATFORM_DISK_BW_MBPS,PLATFORM_HOST_SPEED_GF,PLATFORM_NAME,PLATFORM_NET_BW_MBPS,PLATFORM_NET_LATENCY_MS,PLATFORM_NUM_HOSTS,PLATFORM_TOTAL_CORES,PLATFORM_WATT_BUSY,PLATFORM_WATT_IDLE,SIMULATED_MAKESPAN_SEC,TOTAL_INPUT_BYTES,WORKFLOW_TYPE
148,3,2,67551.04,145,435,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,500.029802,499810497857,Blast
148,3,2,65318.63,145,435,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,483.495783,483253590748,Blast
148,3,2,68552.5,145,435,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,507.422139,507230147978,Blast
148,3,2,70331.63,145,435,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,520.622368,520385218683,Blast
148,3,2,68127.17,145,435,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,504.291232,504034617753,Blast
148,3,2,70915.73,145,435,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,524.93635,524649061478,Blast
148,3,2,72001.6,145,435,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,532.980651,532707987080,Blast
148,3,2,71200.65,145,435,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,527.08597,526888928085,Blast
148,3,2,72111.68,145,435,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,533.805359,533618297420,Blast
148,3,2,233765.51,145,435,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,519.278548,519091243200,Blast
148,3,2,234307.2,145,435,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,520.491823,520333927013,Blast
148,3,2,243197.63,145,435,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,540.240364,540039376373,Blast
148,3,2,228610.05,145,435,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,507.838305,507621096428,Blast
148,3,2,220874.16,145,435,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,490.635779,490415344473,Blast
148,3,2,226238.59,145,435,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,502.554441,502274352490,Blast
148,3,2,237210.0,145,435,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,526.930191,526732373689,Blast
148,3,2,225188.53,145,435,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,500.217597,499990284481,Blast
148,3,2,232312.35,145,435,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,516.05423,515899884349,Blast
148,3,2,228211.57,145,435,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,506.944297,506669211808,Blast
198,3,2,50704.74,195,585,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,694.652382,694107325115,Blast
198,3,2,48779.81,195,585,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,668.163028,667832701009,Blast
198,3,2,52393.76,195,585,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,717.821841,717315286595,Blast
198,3,2,53450.69,195,585,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,732.3713,732078648850,Blast
198,3,2,52649.57,195,585,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,721.3291,720794298494,Blast
198,3,2,47355.73,195,585,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,648.643412,648580296028,Blast
198,3,2,51537.21,195,585,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,706.117088,705849773199,Blast
198,3,2,52796.1,195,585,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,723.452063,722935834359,Blast
198,3,2,50240.37,195,585,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,688.231555,687738320492,Blast
198,3,2,51646.33,195,585,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,707.657431,707278148198,Blast
198,3,2,91949.04,195,585,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,680.624924,680360044114,Blast
198,3,2,98115.87,195,585,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,726.31645,726065109634,Blast
198,3,2,102610.81,195,585,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,759.593553,759344074883,Blast
198,3,2,92645.46,195,585,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,685.775151,685541338464,Blast
198,3,2,100462.82,195,585,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,743.692315,743475650200,Blast
198,3,2,90635.24,195,585,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,670.89291,670604953443,Blast
198,3,2,96157.59,195,585,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,711.798484,711618181527,Blast
198,3,2,96373.04,195,585,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,713.376649,713149747391,Blast
198,3,2,92661.84,195,585,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,685.917339,685736109356,Blast
198,3,2,99121.06,195,585,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,733.744179,733492056100,Blast
198,3,2,312422.16,195,585,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,694.020928,693787419327,Blast
198,3,2,315192.84,195,585,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,700.17629,699902718420,Blast
198,3,2,311254.92,195,585,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,691.412737,691121871041,Blast
198,3,2,319186.35,195,585,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,709.053076,708871500235,Blast
198,3,2,325359.04,195,585,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,722.757336,722540466512,Blast
198,3,2,302004.38,195,585,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,670.865418,670681053302,Blast
198,3,2,291102.42,195,585,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,646.637198,646401094544,Blast
198,3,2,320753.96,195,585,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,712.534695,712251244765,Blast
198,3,2,316551.76,195,585,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,703.20287,702937545149,Blast
198,3,2,305626.74,195,585,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,678.913635,678648317547,Blast
248,3,2,64892.52,245,735,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,889.009575,888475063885,Blast
248,3,2,61430.27,245,735,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,841.427886,840935733959,Blast
248,3,2,63944.67,245,735,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,876.043798,875982407884,Blast
248,3,2,61648.19,245,735,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,844.407527,843844131689,Blast
248,3,2,60713.83,245,735,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,831.623976,831180122128,Blast
248,3,2,61709.92,245,735,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,845.353438,844781540006,Blast
248,3,2,64233.66,245,735,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,879.933242,879485065555,Blast
248,3,2,67111.78,245,735,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,919.576824,919066398557,Blast
248,3,2,63328.25,245,735,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,867.52133,867301040262,Blast
248,3,2,64480.88,245,735,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,883.42819,882855445325,Blast
248,3,2,121242.21,245,735,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,897.473687,897189643994,Blast
248,3,2,121289.47,245,735,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,897.857708,897591176006,Blast
248,3,2,118602.66,245,735,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,877.929874,877661393407,Blast
248,3,2,122804.97,245,735,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,909.071474,908813692804,Blast
248,3,2,112901.57,245,735,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,835.694487,835534885246,Blast
248,3,2,115056.65,245,735,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,851.67188,851391553538,Blast
248,3,2,123628.84,245,735,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,915.194363,914938506149,Blast
248,3,2,118495.32,245,735,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,877.109849,876893841626,Blast
248,3,2,115119.14,245,735,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,852.13952,851856422779,Blast
248,3,2,115634.63,245,735,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,855.942081,855783171569,Blast
248,3,2,380119.34,245,735,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,844.392774,844182697163,Blast
248,3,2,384407.68,245,735,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,853.910094,853618140267,Blast
248,3,2,404899.6,245,735,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,899.445565,899186739384,Blast
248,3,2,403928.11,245,735,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,897.288216,897043644034,Blast
248,3,2,390217.26,245,735,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,866.819136,866561447397,Blast
248,3,2,383861.56,245,735,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,852.692465,852442943006,Blast
248,3,2,402184.94,245,735,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,893.416127,893152457201,Blast
248,3,2,392147.67,245,735,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,871.117379,870941948912,Blast
248,3,2,400357.83,245,735,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,889.357875,889077986278,Blast
248,3,2,382511.13,245,735,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,849.691025,849443603127,Blast
298,3,2,75527.61,295,885,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1034.569899,1034193593886,Blast
298,3,2,75064.75,295,885,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1028.250217,1027851616150,Blast
298,3,2,79236.81,295,885,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1085.616319,1085203198744,Blast
298,3,2,78011.24,295,885,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1068.603171,1068376990669,Blast
298,3,2,75482.87,295,885,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1034.036586,1033684056850,Blast
298,3,2,76302.08,295,885,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1045.206524,1044640678021,Blast
298,3,2,76553.84,295,885,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1048.619125,1048123760829,Blast
298,3,2,76229.53,295,885,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1044.326008,1044088146871,Blast
298,3,2,74620.04,295,885,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1022.132031,1021673597776,Blast
298,3,2,75489.45,295,885,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1034.033399,1033475146996,Blast
298,3,2,141793.38,295,885,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1049.598084,1049381322736,Blast
298,3,2,140285.9,295,885,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1038.4136,1038151206541,Blast
298,3,2,144265.53,295,885,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1067.87351,1067614365886,Blast
298,3,2,140437.99,295,885,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1039.521639,1039315245199,Blast
298,3,2,146729.86,295,885,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1086.143092,1085923825864,Blast
298,3,2,145964.04,295,885,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1080.506005,1080245440757,Blast
298,3,2,146491.53,295,885,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1084.386138,1084144609430,Blast
298,3,2,147938.61,295,885,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1095.113917,1094943611685,Blast
298,3,2,141468.94,295,885,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1047.184364,1046906743899,Blast
298,3,2,142423.24,295,885,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1054.234862,1054029952063,Blast
298,3,2,462773.71,295,885,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1028.011373,1027742048780,Blast
298,3,2,477280.93,295,885,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1060.250186,1060016396793,Blast
298,3,2,487288.76,295,885,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1082.478021,1082221499540,Blast
298,3,2,468795.62,295,885,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1041.378694,1041091485330,Blast
298,3,2,462968.39,295,885,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1028.406013,1028143683712,Blast
298,3,2,462503.45,295,885,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1027.392949,1027138159270,Blast
298,3,2,482407.1,295,885,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1071.631554,1071370815490,Blast
298,3,2,464302.73,295,885,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1031.383648,1031119932896,Blast
298,3,2,474833.33,295,885,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1054.790472,1054505482479,Blast
298,3,2,501643.44,295,885,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1114.384475,1114141053392,Blast
148,3,2,20.53,144,576,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.261376,6555660,Bwa
148,3,2,34.98,144,576,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.457178,8482844,Bwa
148,3,2,9.12,144,576,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.108284,7750642,Bwa
148,3,2,34.42,144,576,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.449612,8400637,Bwa
148,3,2,47.93,144,576,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.631667,8229395,Bwa
148,3,2,22.97,144,576,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.292615,8101924,Bwa
148,3,2,24.46,144,576,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.312157,7977277,Bwa
148,3,2,51.62,144,576,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.680609,8738516,Bwa
148,3,2,20.38,144,576,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.258781,6237064,Bwa
148,3,2,10.83,144,576,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.131473,6559305,Bwa
148,3,2,25.88,144,576,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.186504,7489327,Bwa
148,3,2,34.89,144,576,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.252784,6888773,Bwa
148,3,2,20.3,144,576,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.145928,7447499,Bwa
148,3,2,27.27,144,576,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.197723,8596431,Bwa
148,3,2,28.95,144,576,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.209168,6598727,Bwa
148,3,2,29.44,144,576,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.213976,7135526,Bwa
148,3,2,21.56,144,576,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.154752,6277222,Bwa
148,3,2,58.12,144,576,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.423505,7305137,Bwa
148,3,2,47.08,144,576,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.342078,8412486,Bwa
148,3,2,43.5,144,576,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.316143,7209851,Bwa
148,3,2,121.89,144,576,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.267555,7903731,Bwa
148,3,2,141.2,144,576,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.310309,8617771,Bwa
148,3,2,156.74,144,576,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.345449,7398676,Bwa
148,3,2,81.98,144,576,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.179078,7650150,Bwa
148,3,2,57.88,144,576,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.126324,7015394,Bwa
148,3,2,91.78,144,576,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.201516,7130965,Bwa
148,3,2,92.02,144,576,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.201589,7863135,Bwa
148,3,2,69.49,144,576,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.151416,7458740,Bwa
148,3,2,116.16,144,576,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.255368,6988381,Bwa
148,3,2,58.32,144,576,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.12702,7095613,Bwa
198,3,2,34.13,194,776,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.44257,10454305,Bwa
198,3,2,13.67,194,776,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.164953,8929983,Bwa
198,3,2,54.6,194,776,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.719564,9518488,Bwa
198,3,2,35.99,194,776,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.469432,9318793,Bwa
198,3,2,30.85,194,776,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.399944,10221782,Bwa
198,3,2,29.03,194,776,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.375659,9041117,Bwa
198,3,2,20.29,194,776,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.251866,7947821,Bwa
198,3,2,35.06,194,776,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.454624,10211205,Bwa
198,3,2,35.06,194,776,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.456225,8812807,Bwa
198,3,2,24.88,194,776,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.314525,8191258,Bwa
95,4,3,53.91,46,139,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.720762,312879338,Cycles
95,4,3,58.72,46,139,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.784552,321221084,Cycles
95,4,3,54.35,46,139,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.727311,312956330,Cycles
95,4,3,70.59,46,139,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.944632,342765008,Cycles
95,4,3,58.49,46,139,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.781244,333387809,Cycles
95,4,3,54.62,46,139,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.72728,312002797,Cycles
95,4,3,55.82,46,139,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.745344,318772941,Cycles
95,4,3,52.96,46,139,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.705351,305956913,Cycles
95,4,3,56.16,46,139,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.749631,322784261,Cycles
95,4,3,59.49,46,139,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,0.794424,324299031,Cycles
95,4,3,113.04,46,139,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.831403,330626584,Cycles
95,4,3,106.04,46,139,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.779472,335075681,Cycles
95,4,3,110.17,46,139,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.80942,326659431,Cycles
95,4,3,101.82,46,139,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.748559,321982440,Cycles
95,4,3,97.49,46,139,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.715863,309210816,Cycles
95,4,3,95.8,46,139,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.703842,306771080,Cycles
95,4,3,104.29,46,139,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.766862,328314221,Cycles
95,4,3,95.02,46,139,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.698699,304498892,Cycles
95,4,3,106.89,46,139,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.786073,326177779,Cycles
95,4,3,99.54,46,139,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,0.732295,319072427,Cycles
95,4,3,342.84,46,139,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.75844,306947643,Cycles
95,4,3,359.95,46,139,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.797201,340240968,Cycles
95,4,3,345.26,46,139,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.763993,332888967,Cycles
95,4,3,347.29,46,139,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.768169,332252825,Cycles
95,4,3,363.41,46,139,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.804546,319011114,Cycles
95,4,3,328.05,46,139,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.726056,314355383,Cycles
95,4,3,367.23,46,139,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.812682,325442156,Cycles
95,4,3,352.28,46,139,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.779734,315328004,Cycles
95,4,3,332.57,46,139,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.736012,305359343,Cycles
95,4,3,350.47,46,139,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,0.77566,334174351,Cycles
145,4,3,88.21,70,212,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1.179991,510971487,Cycles
145,4,3,86.74,70,212,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1.158794,499498543,Cycles
145,4,3,90.63,70,212,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1.203425,476120028,Cycles
145,4,3,83.07,70,212,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1.107997,480687896,Cycles
145,4,3,94.55,70,212,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1.261637,489933576,Cycles
145,4,3,87.7,70,212,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1.175673,502917684,Cycles
145,4,3,91.1,70,212,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1.216505,475114749,Cycles
145,4,3,85.33,70,212,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1.136808,490439395,Cycles
145,4,3,84.21,70,212,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1.122587,484363902,Cycles
145,4,3,85.6,70,212,3,160,1000,336.0,dell_r6715,3125,0.01,1,160,374,72.8,1.143615,497039270,Cycles
145,4,3,145.11,70,212,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1.06625,466130269,Cycles
145,4,3,152.22,70,212,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1.119308,486484577,Cycles
145,4,3,149.45,70,212,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1.098388,481809639,Cycles
145,4,3,157.81,70,212,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1.160285,476049104,Cycles
145,4,3,159.66,70,212,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1.17432,492254586,Cycles
145,4,3,163.78,70,212,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1.203285,496248889,Cycles
145,4,3,142.29,70,212,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1.045126,459353351,Cycles
145,4,3,155.29,70,212,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1.141418,491707954,Cycles
145,4,3,156.27,70,212,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1.148599,497164784,Cycles
145,4,3,150.47,70,212,3,320,1000,672.0,dell_r6725,3125,0.01,1,320,711,135.0,1.10573,474740405,Cycles
145,4,3,526.72,70,212,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1.166321,504597898,Cycles
145,4,3,531.19,70,212,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1.175744,509354373,Cycles
145,4,3,512.64,70,212,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1.134866,495857260,Cycles
145,4,3,500.81,70,212,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1.108288,484486252,Cycles
145,4,3,541.87,70,212,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1.199263,502403884,Cycles
145,4,3,521.03,70,212,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1.153558,499541723,Cycles
145,4,3,508.95,70,212,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1.127045,484736810,Cycles
145,4,3,495.05,70,212,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1.095406,473342822,Cycles
145,4,3,493.72,70,212,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1.092962,475428832,Cycles
145,4,3,512.06,70,212,3,344,1000,688.0,lenovo_sr850,3125,0.01,1,344,1578,450.0,1.133082,496004464,Cycles
